"","Code_voie","Type.de.voie","Nom.de.la.voie","Ardt","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Code.DASCO","X","Coll�ges","maternelle","primaire","college"
"5574","4439","IMPASSE","HAUTEFEUILLE",6,0,"",9999,"","i",6016,"0752187V","JACQUES PREVERT","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège JACQUES PREVERT 18 RUE SAINT BENOIT - PARIS 06

	"
"5575","4439","IMPASSE","HAUTEFEUILLE",6,0,"",9999,"","p",6016,"0752187V","JACQUES PREVERT","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège JACQUES PREVERT 18 RUE SAINT BENOIT - PARIS 06

	"
"5576","4440","RUE","HAUTEFEUILLE",6,0,"",9999,"","i",6016,"0752187V","JACQUES PREVERT","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06

	","Ecole élémentaire 7 RUE DU JARDINET - PARIS 06

	","Collège JACQUES PREVERT 18 RUE SAINT BENOIT - PARIS 06

	"
"5577","4440","RUE","HAUTEFEUILLE",6,0,"",9999,"","p",6016,"0752187V","JACQUES PREVERT","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06

	","Ecole élémentaire 7 RUE DU JARDINET - PARIS 06

	","Collège JACQUES PREVERT 18 RUE SAINT BENOIT - PARIS 06

	"
"5578","4441","VILLA D","HAUTERIVE",19,0,"",9999,"","i",19175,"0750507U","GEORGES BRASSENS","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19

	","Ecole élémentaire A 106 RUE COMPANS - PARIS 19
Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19

	","Collège G BRASSENS 4 RUE ERIK SATIE - PARIS 19

	"
"5579","4441","VILLA D","HAUTERIVE",19,0,"",9999,"","p",19175,"0750507U","GEORGES BRASSENS","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19

	","Ecole élémentaire A 106 RUE COMPANS - PARIS 19
Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19

	","Collège G BRASSENS 4 RUE ERIK SATIE - PARIS 19

	"
"5580","4443","RUE DES","HAUTES FORMES",13,0,"",9999,"","i",13106,"0752539C","CLAUDE MONET","Ecole maternelle 103 RUE CHATEAU DES RENTIERS - PARIS 13

	","Ecole élémentaire A 53 RUE BAUDRICOURT - PARIS 13
Ecole élémentaire B 55 RUE BAUDRICOURT - PARIS 13

	","Collège CLAUDE MONET 1 RUE DU DOCTEUR MAGNAN - PARIS 13

	"
"5581","4443","RUE DES","HAUTES FORMES",13,0,"",9999,"","p",13106,"0752539C","CLAUDE MONET","Ecole maternelle 103 RUE CHATEAU DES RENTIERS - PARIS 13

	","Ecole élémentaire A 53 RUE BAUDRICOURT - PARIS 13
Ecole élémentaire B 55 RUE BAUDRICOURT - PARIS 13

	","Collège CLAUDE MONET 1 RUE DU DOCTEUR MAGNAN - PARIS 13

	"
"5582","4444","VILLA DES","HAUTES TRAVERSES",20,0,"",9999,"","i",20054,"0750550R","LUCIE FAURE","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20

	","Ecole élémentaire 97 RUE DES PYRENEES - PARIS 20

	","Collège LUCIE FAURE 40 RUE DES PYRENEES - PARIS 20

	"
"5583","4444","VILLA DES","HAUTES TRAVERSES",20,0,"",9999,"","p",20054,"0750550R","LUCIE FAURE","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20

	","Ecole élémentaire 97 RUE DES PYRENEES - PARIS 20

	","Collège LUCIE FAURE 40 RUE DES PYRENEES - PARIS 20

	"
"5584","4445","CITE D","HAUTEVILLE",10,0,"",9999,"","i",10071,"0752829T","BERNARD PALISSY","Ecole maternelle 11 rue LEON SCHWARTZENBERG - PARIS 10

	","Ecole élémentaire 41 RUE DE CHABROL - PARIS 10

	","Collège BERNARD PALISSY 21 RUE DES PETITS HOTELS - PARIS 10

	"
"5585","4445","CITE D","HAUTEVILLE",10,0,"",9999,"","p",10071,"0752829T","BERNARD PALISSY","Ecole maternelle 11 rue LEON SCHWARTZENBERG - PARIS 10

	","Ecole élémentaire 41 RUE DE CHABROL - PARIS 10

	","Collège BERNARD PALISSY 21 RUE DES PETITS HOTELS - PARIS 10

	"
"5586","4446","RUE D","HAUTEVILLE",10,0,"",61,"","i",10071,"0752829T","BERNARD PALISSY","Ecole maternelle 9 RUE MARTEL - PARIS 10

	","Ecole élémentaire 9 RUE MARTEL - PARIS 10

	","Collège BERNARD PALISSY 21 RUE DES PETITS HOTELS - PARIS 10

	"
"5587","4446","RUE D","HAUTEVILLE",10,61,"",9999,"","i",9046,"0752534X ","ALPHONSE DE LAMARTINE","Ecole maternelle 20 RUE DE PARADIS - PARIS 10

	","Ecole élémentaire 41 RUE DE CHABROL - PARIS 10

	","Collège A DE LAMARTINE 121 RUE FBG POISSONNIERE - PARIS 09

	"
"5588","4446","RUE D","HAUTEVILLE",10,0,"",9999,"","p",10071,"0752829T","BERNARD PALISSY","Ecole maternelle 20 RUE DE PARADIS - PARIS 10

	","Ecole élémentaire 34 RUE DU FAUBOURG SAINT DENIS - PARIS 10

	","Collège BERNARD PALISSY 21 RUE DES PETITS HOTELS - PARIS 10

	"
"5589","4448","RUE DU","HAUT PAVE",5,0,"",9999,"","i",5031,"0752526N","HENRI IV","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05

	","Ecole élémentaire 21 RUE DE PONTOISE - PARIS 05

	","Collège HENRI IV 23 RUE CLOVIS - PARIS 05

	"
"5590","4448","RUE DU","HAUT PAVE",5,0,"",9999,"","p",5031,"0752526N","HENRI IV","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05

	","Ecole élémentaire 28 RUE SAINT JACQUES - PARIS 05

	","Collège HENRI IV 23 RUE CLOVIS - PARIS 05

	"
"5591","4451","RUE D","HAUTPOUL",19,0,"",63,"","i",19175,"0750507U","GEORGES BRASSENS","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19

	","Ecole élémentaire A 106 RUE COMPANS - PARIS 19
Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19

	","Collège G BRASSENS 4 RUE ERIK SATIE - PARIS 19

	"
"5592","4451","RUE D","HAUTPOUL",19,63,"",9999,"","i",19095,"0751707Y","EDOUARD PAILLERON","Ecole maternelle 53 ALLEE DARIUS MILHAUD - PARIS 19

	","Ecole élémentaire 4 RUE GOUBET - PARIS 19

	","Collège EDOUARD PAILLERON 33 RUE EDOUARD PAILLERON - PARIS 19

	"
"5593","4451","RUE D","HAUTPOUL",19,0,"",9999,"","p",19175,"0750507U","GEORGES BRASSENS","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19

	","Ecole élémentaire A 106 RUE COMPANS - PARIS 19
Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19

	","Collège G BRASSENS 4 RUE ERIK SATIE - PARIS 19

	"
"5594","4452","VILLA DES","HAUTS DE BELLEVILLE",20,0,"",9999,"","i",20101,"0752696Y","LEON GAMBETTA","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5595","4452","VILLA DES","HAUTS DE BELLEVILLE",20,0,"",9999,"","p",20101,"0752696Y","LEON GAMBETTA","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5596","4453","COUR DU","HAVRE",9,0,"",9999,"","i",8028,"0751791P","CONDORCET","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08

	","Ecole élémentaire 18 RUE DE SURENE - PARIS 08

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5597","4453","COUR DU","HAVRE",9,0,"",9999,"","p",8028,"0751791P","CONDORCET","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5598","4454","PASSAGE DU","HAVRE",9,0,"",9999,"","i",8028,"0751791P","CONDORCET","Ecole maternelle 9B RUE BLANCHE - PARIS 09

	","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5599","4454","PASSAGE DU","HAVRE",9,0,"",9999,"","p",8028,"0751791P","CONDORCET","Ecole maternelle 9B RUE BLANCHE - PARIS 09

	","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5600","4455","PLACE DU","HAVRE",8,0,"",9999,"","i",8028,"0751791P","CONDORCET","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08

	","Ecole élémentaire 18 RUE DE SURENE - PARIS 08

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5601","4455","PLACE DU","HAVRE",9,0,"",9999,"","p",8028,"0751791P","CONDORCET","Ecole maternelle 9B RUE BLANCHE - PARIS 09

	","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5602","4456","RUE DU","HAVRE",8,0,"",9999,"","i",8024,"0752530T","OCTAVE GREARD Radio France","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08

	","Ecole élémentaire 18 RUE DE SURENE - PARIS 08

	","Collège OCTAVE GREARD 28 RUE DU GENERAL FOY - PARIS 08

	"
"5603","4456","RUE DU","HAVRE",9,0,"",9999,"","p",8028,"0751791P","CONDORCET","Ecole maternelle 9B RUE BLANCHE - PARIS 09

	","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5604","4458","IMPASSE","HAXO",20,0,"",9999,"","i",20103,"0752198G","PIERRE MENDES FRANCE","Ecole élémentaire 10 RUE LE VAU - PARIS 20
Ecole maternelle 8 RUE LE VAU - PARIS 20

	","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20
Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20

	","Collège P MENDES-France 24/34 RUE LE VAU - PARIS 20

	"
"5605","4458","IMPASSE","HAXO",20,0,"",9999,"","p",20103,"0752198G","PIERRE MENDES FRANCE","Ecole élémentaire 10 RUE LE VAU - PARIS 20
Ecole maternelle 8 RUE LE VAU - PARIS 20

	","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20
Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20

	","Collège P MENDES-France 24/34 RUE LE VAU - PARIS 20

	"
"5606","4459","RUE","HAXO",20,0,"",39,"","i",20103,"0752198G","PIERRE MENDES FRANCE","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20
Ecole maternelle 2 RUE PIERRE FONCIN - PARIS 20

	","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20
Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20

	","Collège P MENDES-France 24/34 RUE LE VAU - PARIS 20

	"
"5607","4459","RUE","HAXO",20,39,"",113,"","i",20101,"0752696Y","LEON GAMBETTA","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20

	","Ecole élémentaire 29 RUE DU TELEGRAPHE - PARIS 20

	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5608","4459","RUE","HAXO",19,113,"",9999,"","i",19090,"0752695X","GUILLAUME BUDE","Ecole maternelle 59B RUE DE ROMAINVILLE - PARIS 19

	","Ecole élémentaire B 59 RUE DE ROMAINVILLE - PARIS 19
Ecole élémentaire A 57 RUE DE ROMAINVILLE - PARIS 19

	","Collège GUILLAUME BUDE 7 RUE JEAN QUARRE - PARIS 19

	"
"5609","4459","RUE","HAXO",20,0,"",52,"","p",20103,"0752198G","PIERRE MENDES FRANCE","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20
Ecole maternelle 2 RUE PIERRE FONCIN - PARIS 20

	","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20
Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20

	","Collège P MENDES-France 24/34 RUE LE VAU - PARIS 20

	"
"5610","4459","RUE","HAXO",20,52,"",110,"","p",20101,"0752696Y","LEON GAMBETTA","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20

	","Ecole élémentaire 29 RUE DU TELEGRAPHE - PARIS 20

	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5611","4459","RUE","HAXO",19,110,"",9999,"","p",19090,"0752695X","GUILLAUME BUDE","Ecole maternelle 59B RUE DE ROMAINVILLE - PARIS 19

	","Ecole élémentaire B 59 RUE DE ROMAINVILLE - PARIS 19
Ecole élémentaire A 57 RUE DE ROMAINVILLE - PARIS 19

	","Collège GUILLAUME BUDE 7 RUE JEAN QUARRE - PARIS 19

	"
"5612","4461","PLACE","HEBERT",18,0,"",9999,"","i",18150,"0755030K","DANIEL MAYER","Ecole maternelle 7 RUE TCHAIKOVSKI - PARIS 18

	","Ecole élémentaire 5 RUE DE TORCY - PARIS 18

	","Collège DANIEL MAYER 2 PLACE HEBERT - PARIS 18

	"
"5613","4461","PLACE","HEBERT",18,0,"",9999,"","p",18150,"0755030K","DANIEL MAYER","Ecole maternelle 7 RUE TCHAIKOVSKI - PARIS 18

	","Ecole élémentaire 5 RUE DE TORCY - PARIS 18

	","Collège DANIEL MAYER 2 PLACE HEBERT - PARIS 18

	"
"5614","4463","PASSAGE","HEBRARD",10,0,"",9999,"","i",10099,"0755778Y","FRANCOISE SELIGMANN","Ecole élémentaire 16 RUE VICQ D'AZIR - PARIS 10

	","Ecole élémentaire 200 RUE SAINT MAUR - PARIS 10

	","Collège FRANCOISE SELIGMANN 21 RUE DE SAMBRE-ET-MEUSE - PARIS 10

	"
"5615","4463","PASSAGE","HEBRARD",10,0,"",9999,"","p",10099,"0755778Y","FRANCOISE SELIGMANN","Ecole élémentaire 16 RUE VICQ D'AZIR - PARIS 10

	","Ecole élémentaire 200 RUE SAINT MAUR - PARIS 10

	","Collège FRANCOISE SELIGMANN 21 RUE DE SAMBRE-ET-MEUSE - PARIS 10

	"
"5616","4464","RUELLE DES","HEBRARD",12,0,"",9999,"","i",12070,"0752189X","GUY FLAVIEN","Ecole maternelle 70 AVENUE DAUMESNIL - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège GUY FLAVIEN 6 RUE D'ARTAGNAN - PARIS 12

	"
"5617","4464","RUELLE DES","HEBRARD",12,0,"",9999,"","p",12070,"0752189X","GUY FLAVIEN","Ecole maternelle 70 AVENUE DAUMESNIL - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège GUY FLAVIEN 6 RUE D'ARTAGNAN - PARIS 12

	"
"5618","4465","RUE","HELENE BRION",13,0,"",9999,"","i",13136,"0755000C","THOMAS MANN","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13

	","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13

	","Collège THOMAS MANN 91 AVENUE DE France - PARIS 13

	"
"5619","4465","RUE","HELENE BRION",13,0,"",9999,"","p",13136,"0755000C","THOMAS MANN","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13

	","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13

	","Collège THOMAS MANN 91 AVENUE DE France - PARIS 13

	"
"5620","4466","RUE","HECTOR MALOT",12,0,"",9,"","i",12070,"0752189X","GUY FLAVIEN","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège GUY FLAVIEN 6 RUE D'ARTAGNAN - PARIS 12

	"
"5621","4466","RUE","HECTOR MALOT",12,9,"",9999,"","i",12068,"0750609E","PAUL VERLAINE","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège PAUL VERLAINE 165 RUE DE BERCY - PARIS 12

	"
"5622","4466","RUE","HECTOR MALOT",12,0,"",14,"","p",12070,"0752189X","GUY FLAVIEN","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège GUY FLAVIEN 6 RUE D'ARTAGNAN - PARIS 12

	"
"5623","4466","RUE","HECTOR MALOT",12,14,"",9999,"","p",12068,"0750609E","PAUL VERLAINE","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12

	","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12
Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12

	","Collège PAUL VERLAINE 165 RUE DE BERCY - PARIS 12

	"
"5624","4467","RUE","HECTOR GUIMARD",19,0,"",9999,"","i",19093,"0751706X","CHARLES PEGUY","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19
Ecole maternelle 5-7 RUE RAMPAL - PARIS 19

	","Ecole élémentaire 11 RUE RAMPAL - PARIS 19
Ecole élémentaire 1 RUE DU GENERAL LASALLE - PARIS 19

	","Collège CHARLES PEGUY 69 AVENUE SIMON BOLIVAR - PARIS 19

	"
"5625","4467","RUE","HECTOR GUIMARD",19,0,"",9999,"","p",19093,"0751706X","CHARLES PEGUY","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19
Ecole maternelle 5-7 RUE RAMPAL - PARIS 19

	","Ecole élémentaire 11 RUE RAMPAL - PARIS 19
Ecole élémentaire 1 RUE DU GENERAL LASALLE - PARIS 19

	","Collège CHARLES PEGUY 69 AVENUE SIMON BOLIVAR - PARIS 19

	"
"5626","4468","RUE","HEGESIPPE MOREAU",18,0,"",9999,"","i",18091,"0752319N","ANTOINE COYSEVOX","Ecole élémentaire 14-16 RUE FOREST - PARIS 18

	","Ecole élémentaire 14-16 RUE FOREST - PARIS 18

	","Collège ANTOINE COYSEVOX 16 RUE COYSEVOX - PARIS 18

	"
"5627","4468","RUE","HEGESIPPE MOREAU",18,0,"",9999,"","p",18091,"0752319N","ANTOINE COYSEVOX","Ecole élémentaire 14-16 RUE FOREST - PARIS 18

	","Ecole élémentaire 14-16 RUE FOREST - PARIS 18

	","Collège ANTOINE COYSEVOX 16 RUE COYSEVOX - PARIS 18

	"
"5628","4469","PLACE","HENRI FISZBIN",19,0,"",9999,"","i",19093,"0751706X","CHARLES PEGUY","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","
		Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact"".
	","Collège CHARLES PEGUY 69 AVENUE SIMON BOLIVAR - PARIS 19

	"
"5629","4469","PLACE","HENRI FISZBIN",19,0,"",9999,"","p",19093,"0751706X","CHARLES PEGUY","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19
Ecole maternelle 5-7 RUE RAMPAL - PARIS 19

	","Ecole élémentaire 11 RUE RAMPAL - PARIS 19
Ecole élémentaire 1 RUE DU GENERAL LASALLE - PARIS 19

	","Collège CHARLES PEGUY 69 AVENUE SIMON BOLIVAR - PARIS 19

	"
"5630","4470","RUE","HELENE JAKUBOWICZ",20,0,"",25,"","i",20168,"0754355B","ROBERT DOISNEAU","Ecole maternelle 24 RUE DU RETRAIT - PARIS 20
Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20

	","Ecole élémentaire A 293 RUE DES PYRENEES - PARIS 20
Ecole élémentaire B 291 RUE DES PYRENEES - PARIS 20

	","Collège ROBERT DOISNEAU 51 RUE DES PANOYAUX - PARIS 20

	"
"5631","4470","RUE","HELENE JAKUBOWICZ",20,25,"",9999,"","i",20101,"0752696Y","LEON GAMBETTA","Ecole maternelle 32 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 29 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20

	","Ecole élémentaire A 24 RUE OLIVIER METRA - PARIS 20
Ecole élémentaire B 22 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20

	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5632","4470","RUE","HELENE JAKUBOWICZ",20,0,"",26,"","p",20168,"0754355B","ROBERT DOISNEAU","Ecole maternelle 24 RUE DU RETRAIT - PARIS 20
Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20

	","Ecole élémentaire A 293 RUE DES PYRENEES - PARIS 20
Ecole élémentaire B 291 RUE DES PYRENEES - PARIS 20

	","Collège ROBERT DOISNEAU 51 RUE DES PANOYAUX - PARIS 20

	"
"5633","4470","RUE","HELENE JAKUBOWICZ",20,26,"",9999,"","p",20101,"0752696Y","LEON GAMBETTA","Ecole maternelle 32 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 29 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20

	","Ecole élémentaire A 24 RUE OLIVIER METRA - PARIS 20
Ecole élémentaire B 22 RUE OLIVIER METRA - PARIS 20
Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20

	","Collège LEON GAMBETTA 151 AVENUE GAMBETTA - PARIS 20

	"
"5634","4471","RUE DU","HELDER",9,0,"",9999,"","i",8028,"0751791P","CONDORCET","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01

	","Ecole élémentaire 28 RUE CAMBON - PARIS 01

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5635","4471","RUE DU","HELDER",9,0,"",9999,"","p",8028,"0751791P","CONDORCET","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01

	","Ecole élémentaire 28 RUE CAMBON - PARIS 01

	","Collège CONDORCET 61 RUE D'AMSTERDAM - PARIS 08

	"
"5636","4472","RUE","HELENE",17,0,"",9999,"","i",17064,"0752554U","STEPHANE MALLARME","Ecole maternelle 16 RUE DAUTANCOURT - PARIS 17

	","Ecole élémentaire 23 AVENUE DE SAINT OUEN - PARIS 17

	","Collège STEPHANE MALLARME 29 RUE DE LA JONQUIERE - PARIS 17

	"
"5637","4472","RUE","HELENE",17,0,"",9999,"","p",17064,"0752554U","STEPHANE MALLARME","Ecole maternelle 16 RUE DAUTANCOURT - PARIS 17

	","Ecole élémentaire 23 AVENUE DE SAINT OUEN - PARIS 17

	","Collège STEPHANE MALLARME 29 RUE DE LA JONQUIERE - PARIS 17

	"
